8.6041,8.5958,8.6004,8.6824,8.612,8.6355,8.6496,8.6316,8.5768,8.516,8.484,8.3959,8.27,8.2359,8.1458,8.0765,7.9841,7.9381,7.927,8.011,7.9255,8.4515,8.7133,9.2441,9.3613,9.4247,9.3791,9.3566,9.3358,9.2981,9.3096,9.338,9.3265,9.2662,9.3584,9.4614,9.5464,9.5893,9.7339,9.7377,9.7431,9.7168,9.7011,9.6902,9.6767,9.6726,9.6716,9.649,9.6618,9.6361,9.6009,9.6353,9.6836,9.7382,9.7936,9.8055,9.8189,9.8076,9.8184,9.8199,9.8229,9.8293,9.8824,9.8727,10.086
8.4589,8.497,8.5226,8.5648,8.535,8.472,8.45,8.3973,8.3882,8.3975,8.3518,8.3573,8.2509,8.2537,8.1685,7.9946,7.8152,7.669,7.5858,7.5449,7.5653,8.29,8.6141,9.2183,9.2938,9.344,9.3176,9.3084,9.2857,9.2502,9.2817,9.3631,9.4107,9.3664,9.331,9.4266,9.5008,9.5755,9.7031,9.7049,9.698,9.6868,9.6736,9.6579,9.6468,9.6722,9.6523,9.641,9.6395,9.6571,9.7098,9.7418,9.7589,9.7942,9.8596,9.8262,9.8458,9.8489,9.8649,9.8566,9.8395,9.8504,9.8726,9.8832,10.066
8.317,8.3859,8.3481,8.3258,8.2955,8.2356,8.2835,8.2837,8.4145,8.3964,8.4543,8.499,8.436,8.3733,8.2375,8.1149,7.8192,7.5964,7.4765,7.3976,7.4325,8.1035,8.4478,9.0814,9.1856,9.2384,9.1831,9.2787,9.2505,9.3037,9.3619,9.4221,9.4318,9.3972,9.3632,9.3406,9.3997,9.5118,9.6443,9.6691,9.6321,9.6548,9.6866,9.6465,9.6391,9.642,9.5951,9.6582,9.7313,9.7592,9.7888,9.8234,9.8394,9.8584,9.8634,9.8442,9.8332,9.8288,9.838,9.813,9.805,9.8498,9.8663,9.8631,10.083
8.4816,8.4589,8.318,8.2777,8.2649,8.306,8.4451,8.5768,8.657,8.6791,8.6942,8.6756,8.699,8.6477,8.5305,8.3395,7.9896,7.6183,7.3065,7.1701,7.1974,7.8951,8.2597,8.9818,9.083,9.1597,9.0966,9.2442,9.323,9.389,9.4155,9.446,9.4294,9.352,9.3629,9.3372,9.2878,9.4208,9.5887,9.6406,9.6294,9.6455,9.6584,9.6252,9.6117,9.6346,9.6988,9.7661,9.824,9.8145,9.8441,9.8499,9.8472,9.8404,9.8444,9.8224,9.8072,9.8233,9.8087,9.8106,9.7819,9.825,9.8526,9.8513,10.076
8.6087,8.4896,8.4621,8.4935,8.5675,8.6382,8.886,9.0119,9.0824,9.1038,9.1226,9.1179,9.1712,9.1759,9.0674,8.8343,8.4625,7.6611,7.0648,7.0121,6.8947,7.7093,8.0974,8.869,9.0379,9.1093,9.1549,9.3453,9.3744,9.4388,9.4396,9.4522,9.4129,9.3416,9.3202,9.3363,9.3202,9.3026,9.4993,9.5721,9.6109,9.6553,9.6107,9.6121,9.7039,9.7743,9.7858,9.834,9.8346,9.8271,9.8155,9.8163,9.8197,9.8392,9.8164,9.7937,9.8102,9.8161,9.8015,9.8075,9.7905,9.8266,9.849,9.8797,10.117
8.8795,8.8452,8.8242,8.9841,9.0453,9.0908,9.373,9.5382,9.5846,9.5935,9.6088,9.6411,9.6504,9.6538,9.6048,9.3632,8.7164,7.4944,6.9565,6.7822,6.7007,7.4731,7.9113,8.7919,9.0556,9.1321,9.272,9.3507,9.4034,9.4112,9.4041,9.4315,9.4005,9.3251,9.2809,9.2818,9.3049,9.2797,9.4167,9.5201,9.5685,9.6056,9.6505,9.7148,9.783,9.7972,9.793,9.8089,9.8145,9.7897,9.7994,9.7868,9.7761,9.8284,9.8075,9.7933,9.8078,9.8081,9.806,9.8137,9.8171,9.8189,9.8345,9.9354,10.101
8.9236,8.9551,9.0497,9.0813,9.1433,9.1351,9.4727,9.6393,9.6548,9.6601,9.6584,9.6796,9.6704,9.6418,9.5661,9.2345,8.5218,7.4877,6.8459,6.5294,6.3404,7.3304,7.8921,8.8879,9.0443,9.143,9.3104,9.3722,9.3772,9.375,9.374,9.3815,9.3706,9.3303,9.291,9.2837,9.2825,9.3313,9.4718,9.3901,9.4726,9.6362,9.7066,9.7537,9.8089,9.7791,9.7632,9.7626,9.7706,9.7885,9.7842,9.77,9.7709,9.8428,9.7991,9.7857,9.7873,9.8016,9.8039,9.7739,9.8299,9.8112,9.8198,9.9506,10.108
8.5088,8.6327,8.6786,8.6982,8.7169,8.7689,9.1022,9.2125,9.1894,9.2306,9.2086,9.2114,9.2324,9.1956,9.158,8.9094,8.4242,7.4916,6.6412,6.0913,6.1269,7.2991,7.8652,8.8925,9.0526,9.098,9.2756,9.3647,9.3625,9.3542,9.3651,9.3626,9.3455,9.282,9.2989,9.3286,9.2758,9.3246,9.4421,9.4141,9.4927,9.5887,9.6598,9.6903,9.7579,9.7567,9.7436,9.7646,9.7453,9.759,9.7666,9.7568,9.7784,9.8053,9.7884,9.7663,9.778,9.8013,9.7696,9.7853,9.8025,9.8041,9.7972,9.9393,10.099
8.4478,8.5471,8.5899,8.6163,8.659,8.7475,8.8445,8.8584,8.8814,8.8577,8.8709,8.8825,8.8754,8.8568,8.7499,8.5506,8.1295,7.524,6.2934,5.8021,5.9915,7.3582,7.9316,8.8124,8.9979,9.0307,9.238,9.3155,9.3468,9.3968,9.3739,9.3373,9.364,9.3063,9.3092,9.3529,9.3145,9.2612,9.433,9.5045,9.5523,9.5161,9.5527,9.6337,9.6812,9.7094,9.7215,9.7365,9.7118,9.7365,9.7524,9.733,9.7607,9.7665,9.7658,9.7709,9.7551,9.74,9.7485,9.7427,9.7517,9.7542,9.759,9.921,10.064
8.3855,8.4121,8.4789,8.4737,8.4923,8.5176,8.5789,8.5677,8.5376,8.5271,8.5409,8.5293,8.5305,8.4688,8.3521,8.192,7.8252,7.4307,6.2971,5.717,5.6904,7.4158,7.9787,8.7424,8.9499,8.9926,9.1722,9.288,9.3252,9.3932,9.3819,9.3889,9.3691,9.3237,9.3428,9.3074,9.2584,9.3085,9.4857,9.5015,9.5376,9.5411,9.5133,9.5247,9.6115,9.6378,9.6838,9.6738,9.6617,9.6716,9.663,9.6679,9.6837,9.6629,9.7105,9.7188,9.6871,9.7017,9.7223,9.7224,9.7527,9.7566,9.8084,9.987,10.092
