8.1912,8.0552,7.8842,7.742,7.6241,7.6377,7.6406,7.7039,7.712,7.7899,7.6718,7.7956,7.8312,7.9036,8.0226,7.9848,7.8637,7.7575,7.6967,7.742,7.6971,7.7182,7.8112,7.7634,7.7694,7.774,7.7165,7.7575,7.8883,7.9662,8.1429,8.1803,8.1038,8.001,8.0366,8.058,8.0555,8.1125,8.1614,8.0427,7.9241,7.7919,7.682,7.5878,7.5868,7.6173,7.6926,7.7698,7.832,7.8364,7.7138,7.7071,7.7324,7.766,7.7622,7.7506,7.766,7.7673,7.8671,7.9919,8.0907,7.9909,7.9302,7.866,7.8148
8.218,8.0577,7.9359,7.836,7.7249,7.7115,7.6382,7.7402,7.708,7.6921,7.6825,7.7807,7.7816,7.8583,7.9164,7.9186,7.8532,7.7415,7.6953,7.7302,7.7634,7.6848,7.7262,7.6681,7.7579,7.7681,7.7816,7.7402,7.8474,7.8782,8.0999,8.1484,8.0947,7.9769,7.9164,7.9509,7.9477,8.0219,8.075,7.9582,7.9069,7.7227,7.6343,7.6497,7.6168,7.7346,7.7583,7.7928,7.7969,7.8276,7.7389,7.8051,7.7622,7.9021,7.8966,7.7969,7.7799,7.7836,7.8928,7.8917,7.9787,7.8675,7.9021,7.8423,7.8606
8.043,7.9124,7.8747,7.7907,7.7583,7.7218,7.5554,7.6094,7.5627,7.6723,7.67,7.8435,7.8594,7.8403,7.8446,7.9017,7.8747,7.8625,7.7895,7.7315,7.7532,7.7753,7.7575,7.7583,7.8124,7.8095,7.7993,7.7102,7.6917,7.7932,7.9551,8.0643,8.1212,7.9384,7.8736,7.8528,7.9226,7.9084,7.8932,7.8497,7.766,7.6774,7.6525,7.6723,7.751,7.8399,7.7553,7.8022,7.7765,7.7915,7.7715,7.8208,7.9065,8.0507,8.0385,7.8861,7.7039,7.7007,7.861,7.8793,7.9223,7.8513,7.7936,7.7944,7.8192
7.9735,7.814,7.7715,7.7715,7.6212,7.6339,7.4483,7.5632,7.5725,7.628,7.6478,7.8466,7.9102,7.8973,7.8308,7.8633,7.8256,7.8509,7.8071,7.8276,7.8521,7.8939,7.8861,7.8083,7.7476,7.8026,7.7191,7.6251,7.63,7.7411,7.8204,7.9117,7.9694,7.9356,7.8204,7.8196,7.874,7.8876,7.904,7.8256,7.6834,7.6222,7.6953,7.6871,7.7886,7.9649,7.854,7.8505,7.7385,7.8104,7.847,7.9029,8.0555,8.1339,8.1744,7.8838,7.7664,7.7446,7.891,7.88,7.8943,7.904,7.8136,7.8022,7.7732
7.9367,7.769,7.7536,7.6535,7.5126,7.4872,7.4031,7.4489,7.548,7.5954,7.5878,7.7749,7.8667,7.9172,7.8489,7.9054,7.9237,7.9828,7.88,7.8819,8.005,8.0252,7.9352,7.8188,7.7588,7.8018,7.7182,7.6207,7.7115,7.8176,7.7989,7.861,7.8656,7.8047,7.803,7.8232,7.8446,7.9582,7.9593,7.8984,7.6563,7.676,7.7677,7.7541,7.8144,7.9025,7.8831,7.8663,7.847,7.8047,7.8999,8.0291,8.0852,8.0765,8.0662,7.9586,7.8563,7.8493,7.8248,7.8969,7.9077,7.8671,7.7849,7.748,7.6658
7.9331,7.7319,7.682,7.6009,7.5427,7.517,7.3499,7.5126,7.5984,7.6788,7.5549,7.6559,7.7807,7.8528,7.9255,7.9168,7.9441,7.9466,7.9635,8.0226,8.0343,8.0472,7.969,7.7989,7.6998,7.7289,7.7849,7.7519,7.7267,7.8208,7.7562,7.7267,7.7297,7.6459,7.6985,7.6511,7.7493,7.8228,7.9135,7.9117,7.8759,7.7715,7.7124,7.7035,7.7571,7.7816,7.824,7.8782,7.8951,7.9047,7.9284,7.9427,8.083,8.0196,7.8751,8.0104,7.9448,7.8458,7.7993,7.9194,7.9029,7.8865,7.766,7.5883,7.5632
7.8383,7.7017,7.6473,7.4489,7.4518,7.3988,7.3796,7.517,7.6343,7.7151,7.5673,7.559,7.628,7.7956,7.8917,7.9519,8.0117,7.9676,8.0252,7.9899,7.9069,7.9266,7.9635,7.8489,7.6985,7.6779,7.7647,7.7993,7.8079,7.7907,7.6459,7.5969,7.6089,7.5066,7.5256,7.5787,7.6487,7.72,7.8364,7.8284,7.6948,7.72,7.7519,7.6358,7.7811,7.7558,7.8063,7.7816,7.8272,7.8376,7.898,7.9896,8.0883,8.1301,8.0203,7.9993,7.9728,7.8785,7.9036,7.8778,7.8586,7.8124,7.6962,7.5132,7.4431
7.7306,7.628,7.4861,7.4378,7.3664,7.2991,7.271,7.4122,7.5181,7.6089,7.4855,7.5989,7.6392,7.7284,7.8736,7.9438,8.011,7.997,8.0024,8.0037,7.9896,7.9676,7.9872,7.9204,7.8252,7.7253,7.6985,7.751,7.777,7.7178,7.4827,7.4079,7.5066,7.4588,7.4928,7.6339,7.6843,7.7182,7.748,7.7389,7.676,7.6889,7.7075,7.7849,7.8256,7.748,7.7156,7.7249,7.7807,7.7923,7.7985,8.01,8.1792,8.173,8.0157,7.9913,7.9505,7.9519,7.9892,7.8984,7.8407,7.7553,7.6912,7.5219,7.4616
7.6596,7.4582,7.3152,7.3011,7.2071,7.1959,7.1196,7.3284,7.477,7.5491,7.4697,7.5673,7.693,7.7459,7.7498,7.8763,7.9752,7.8861,8.0252,7.9983,8.0196,8.079,8.0424,7.9735,7.9006,7.7744,7.7506,7.6573,7.643,7.6285,7.5358,7.4894,7.4248,7.4793,7.5251,7.5898,7.6305,7.5939,7.6723,7.7311,7.6348,7.5454,7.6639,7.8043,7.8868,7.8026,7.6634,7.7244,7.7035,7.7765,7.8583,7.9997,8.0913,8.0567,7.9409,7.8954,7.9406,7.9431,7.8613,7.7998,7.7664,7.6976,7.5868,7.4944,7.4748
7.5959,7.3639,7.3639,7.2626,7.1892,7.1309,7.1373,7.1869,7.3846,7.5153,7.5316,7.6473,7.7098,7.7107,7.7989,7.8172,7.8759,7.908,7.9814,7.9575,7.9624,8.002,8.0133,8.0583,7.9766,7.8827,7.803,7.669,7.5088,7.4248,7.559,7.5491,7.5022,7.5055,7.5186,7.5735,7.5919,7.5832,7.6153,7.7133,7.6811,7.6168,7.6133,7.7634,7.8312,7.7124,7.6755,7.72,7.7165,7.7952,7.854,7.885,7.9073,7.9113,7.8823,7.803,7.8454,7.8018,7.8532,7.7899,7.7634,7.7003,7.5082,7.3969,7.4337
