9.7791,9.8526,9.6802,9.5635,9.5987,9.7503,9.6827,9.5748,9.5532,9.6347,9.5503,8.7894,9.1356,9.4062,9.3532,9.3711,9.4705,9.4836,9.5805,9.7311,9.7026,9.4006,9.3698,9.5073,9.4878,9.5249,9.5055,9.5432,9.5093,9.52,9.4722,9.5395,9.5534,9.5122,9.4275,9.4421,9.5284,9.3813,9.3602,9.3835,9.4183,9.5547,9.4764,9.4641,9.4701,9.4911,9.4716,9.3548,9.3543,9.2771,9.2004,9.1601,9.3371,9.307,9.2706,9.2067,9.0778,8.9732,9.1356,9.1891,9.2359,9.2339,9.0574,8.8436,8.8693
9.7846,9.8555,9.6919,9.6956,9.5959,9.6139,9.5853,9.4882,9.4816,9.6196,9.6383,8.8985,9.2206,9.5356,9.4562,9.5185,9.5515,9.5536,9.6482,9.7214,9.6241,9.4295,9.3682,9.3729,9.4423,9.463,9.43,9.5337,9.531,9.5049,9.5654,9.5164,9.4921,9.5384,9.5142,9.4993,9.5566,9.4807,9.4668,9.3864,9.2997,9.4408,9.3952,9.4108,9.3623,9.5171,9.5816,9.4681,9.5086,9.3936,9.3652,9.3018,9.2504,9.2853,9.252,9.1585,9.0228,9.0538,9.156,8.9985,8.9981,8.9417,8.8361,8.8951,8.885
9.7139,9.8378,9.7278,9.6785,9.6295,9.61,9.5101,9.5339,9.535,9.6099,9.4989,8.7995,9.2286,9.5605,9.4782,9.4635,9.489,9.5331,9.5119,9.5795,9.5445,9.4474,9.3075,9.349,9.3443,9.4222,9.4623,9.464,9.6153,9.5208,9.6604,9.6372,9.5725,9.6662,9.618,9.5389,9.6274,9.5771,9.6167,9.4289,9.4107,9.4707,9.4187,9.3643,9.3132,9.4441,9.5014,9.6187,9.5032,9.3891,9.3631,9.2432,9.183,9.271,9.2823,9.1928,9.1667,9.1889,9.1239,8.9621,8.931,8.765,8.7474,8.7992,8.9429
9.6047,9.7728,9.773,9.7143,9.6576,9.6006,9.5578,9.5408,9.4978,9.5616,9.4415,8.7268,9.1536,9.5536,9.5134,9.5751,9.5206,9.3446,9.4736,9.5021,9.441,9.4492,9.3323,9.395,9.397,9.2971,9.3721,9.5058,9.5616,9.5521,9.5213,9.5751,9.5463,9.6699,9.6928,9.6119,9.6789,9.595,9.6338,9.6724,9.5033,9.4852,9.3295,9.3429,9.3752,9.4699,9.4381,9.486,9.5242,9.3622,9.2984,9.3824,9.2419,9.2183,9.2634,9.2463,9.283,9.1786,9.0881,8.9289,8.9483,8.9004,8.84,8.8967,9.011
9.6275,9.732,9.6383,9.6289,9.6719,9.5895,9.5916,9.5573,9.5377,9.5573,9.3958,8.6323,9.0203,9.5256,9.507,9.527,9.4971,9.4715,9.4609,9.4286,9.4156,9.4156,9.3444,9.3464,9.3538,9.2755,9.3491,9.5087,9.4336,9.6006,9.5056,9.4681,9.5629,9.6753,9.5906,9.653,9.6256,9.7306,9.7648,9.7772,9.6205,9.5462,9.4232,9.3663,9.4094,9.4218,9.4871,9.4049,9.3714,9.3267,9.4292,9.3714,9.1841,9.2726,9.1679,9.1889,9.2823,9.295,9.1489,9.0306,8.9824,8.9616,8.8636,8.9737,9.1195
9.6442,9.6654,9.5751,9.6526,9.6336,9.6469,9.6472,9.5995,9.4824,9.5062,9.3808,8.6332,8.9871,9.4594,9.4139,9.5904,9.5975,9.5757,9.4347,9.469,9.4716,9.3487,9.3867,9.366,9.363,9.4426,9.3809,9.4807,9.4672,9.6092,9.5211,9.4663,9.4374,9.5032,9.2784,9.4532,9.5809,9.624,9.6143,9.6084,9.6197,9.5765,9.5119,9.4057,9.5043,9.4694,9.3931,9.3552,9.3699,9.3742,9.4096,9.4232,9.2661,9.2745,9.2238,9.223,9.1161,9.2931,9.2801,9.2003,9.0772,8.9884,9.0699,9.252,9.2758
9.7108,9.6769,9.6398,9.6149,9.685,9.7454,9.6774,9.7025,9.5188,9.51,9.3923,8.6019,8.9453,9.5121,9.3835,9.5034,9.5222,9.4872,9.4416,9.4893,9.5314,9.4486,9.3735,9.2816,9.3419,9.3803,9.3557,9.4332,9.4205,9.469,9.499,9.4613,9.477,9.3867,9.3021,9.3731,9.4594,9.4538,9.4085,9.4434,9.511,9.586,9.4962,9.5119,9.438,9.3559,9.3183,9.5008,9.2721,9.3829,9.3622,9.3643,9.3418,9.2976,9.2597,9.2735,9.2284,9.3446,9.2996,9.1811,9.0265,9.035,9.1439,9.2968,9.2709
9.6842,9.669,9.5961,9.6072,9.6416,9.7297,9.684,9.6861,9.6219,9.5756,9.4921,8.6054,8.8829,9.4142,9.4516,9.5351,9.4194,9.4845,9.4459,9.408,9.4217,9.4549,9.35,9.392,9.4194,9.3531,9.3365,9.4614,9.42,9.3831,9.43,9.5499,9.4821,9.3033,9.3112,9.335,9.3152,9.4049,9.277,9.4445,9.4975,9.4942,9.4486,9.5119,9.4804,9.4218,9.3744,9.4749,9.1684,9.3035,9.3001,9.3419,9.3867,9.3798,9.2632,9.3494,9.3843,9.3904,9.276,9.2927,9.1263,8.9968,9.1179,9.0963,9.1566
9.7902,9.7041,9.5959,9.5604,9.558,9.6245,9.5762,9.6419,9.7779,9.5997,9.5264,8.6136,8.8687,9.3801,9.5383,9.58,9.4283,9.361,9.4051,9.3369,9.2703,9.3233,9.2983,9.3573,9.3355,9.342,9.3303,9.4561,9.4005,9.447,9.424,9.635,9.6467,9.4693,9.3958,9.3668,9.3484,9.2992,9.2489,9.362,9.4817,9.4476,9.3295,9.5336,9.4744,9.4005,9.3656,9.3962,9.1788,9.2382,9.1964,9.2206,9.299,9.3232,9.277,9.2686,9.3133,9.295,9.2663,9.2172,9.1107,8.9784,9.1363,8.9849,9.0714
9.7186,9.7064,9.7044,9.6117,9.6205,9.559,9.5065,9.6014,9.728,9.6163,9.436,8.6199,8.9197,9.4384,9.536,9.5785,9.4426,9.3725,9.3796,9.3084,9.3259,9.2778,9.2901,9.2943,9.2692,9.377,9.3401,9.4001,9.2594,9.4439,9.3633,9.4641,9.5947,9.5238,9.475,9.359,9.3626,9.378,9.3498,9.3046,9.4535,9.3387,9.3755,9.4613,9.4858,9.5116,9.4822,9.4028,9.2989,9.3329,9.3278,9.3756,9.3735,9.3121,9.1965,9.216,9.2569,9.2756,9.3173,9.2278,9.0218,8.8865,8.9826,8.9527,9.0714
