27049,27881,28667,29300,29425,28628,26014,24472,23168,21351,21169,22742,24466,25170,24718,24368,24401,24809,24570,23720,14151,10564,22635,24912,25420,25034,24916,24918,24178,23245,21430,23119,21545,23169,25554,25947,27360,31016,31560,31820,31170,32727,32484,31256,31763,31602,31170,31283,31358,32473,32879,31819,31380,31886,31689,31537,31290,31563,32336,31493,30191,29428,28954,29136,31123
27191,28356,28852,29174,28812,26425,25031,23088,21198,21086,22655,24039,24915,24933,24404,24243,24606,24498,24237,23884,14376,10671,23393,25362,26077,24398,23962,24174,24077,23559,21371,22476,21130,23786,25469,26279,27155,30893,31637,31658,31181,32050,32795,31698,31349,31309,31672,31562,31534,31928,32850,31992,31587,31382,31290,31475,31104,30208,29923,29175,29667,30262,31448,31947,33209
27601,28113,28683,28914,26993,24572,23140,21324,20712,22665,23859,24676,24724,24478,24787,24225,24089,24565,24686,24337,15317,10794,23227,25163,24943,23533,23542,23530,24118,24108,21466,21646,21429,24052,25879,26517,27606,30516,31489,31454,31430,31563,32171,31824,31156,31429,31569,31631,31699,32097,32406,31826,31358,31361,30437,29647,28978,29741,30907,32306,32112,32595,32602,33113,34047
27330,28184,28594,27130,25493,22779,21634,20224,21800,24110,24499,24717,24382,24353,24743,24043,24490,24988,25678,24938,15904,11059,22688,24364,24462,23976,23667,23764,23974,24453,21961,20943,22615,24143,26100,26792,27289,30730,31663,31692,31257,31290,33093,32317,31829,32006,31535,31743,31798,31595,32155,31910,30753,29560,29166,29979,31072,32436,33204,33453,33449,33721,33894,34388,34990
27118,28332,26571,25036,23633,21486,20337,21763,23808,24861,24263,24061,24314,24317,24408,24302,24992,25820,26089,25610,15993,10683,21774,24208,24154,24588,24047,23847,24211,24861,22454,20897,22445,24938,25835,26548,27962,31140,31593,31851,31580,31230,32912,32581,32163,31941,31509,31788,31840,31270,31337,29897,28717,30107,32023,32426,33067,33612,34366,34871,34593,34462,34211,34683,34857
26988,26984,24897,23480,22192,20794,20751,23141,24365,24428,24038,24125,24401,24269,24850,25350,25646,26331,26014,25079,15716,10536,21508,24005,24363,24085,24046,23857,23995,24529,23093,20384,22302,25425,25855,26561,27840,31163,31471,31833,31616,31933,32382,32321,31344,31831,31571,31783,30761,29359,29450,30673,31899,32665,32997,34112,34176,34361,34586,34780,34252,34615,34519,34703,34602
27052,25322,23814,22802,20823,20937,22740,23902,23809,24065,24018,24078,24061,25010,25651,26069,26421,26270,25415,24122,15464,10436,21736,24223,24637,24345,24051,23534,23992,24747,23143,19869,22869,25401,25875,26334,27650,31194,31674,32255,32031,31706,32298,32439,31592,31547,31148,29494,29145,30102,32187,32854,33168,33704,33747,34457,34749,34597,34405,34470,34442,34832,34929,34711,34858
26076,23805,22246,20784,20384,21793,23513,23700,23752,23747,23998,24188,25008,25425,26291,26026,26046,25086,24730,24367,15751,10569,21192,24601,24875,24422,24289,23714,23835,24584,23139,19709,22874,25492,25850,26021,27595,31279,31952,31849,32215,32183,32224,32219,31636,30575,28849,30024,31876,32597,32929,33841,33903,34769,34570,34592,34725,34380,34234,33980,34637,32943,31860,31933,31358
24127,22403,20685,19822,20796,23200,23411,23115,23944,23635,24197,24928,25391,26001,26085,25686,25371,24947,24568,24497,16308,10572,21554,25154,24616,24376,24013,23848,23856,24216,23010,20083,22352,25236,26126,26449,27893,31714,31829,32150,31798,31757,31813,31871,29761,29389,31053,32471,33049,33638,33665,34595,34249,34211,34426,33063,32866,32163,31127,30403,33339,30550,29103,29569,29373
22507,21009,19500,19987,22300,23277,23068,23124,23598,24433,25118,25433,25939,26035,25637,24934,24699,25548,24794,24456,16784,10494,20949,25346,25019,24463,24169,24208,23959,23992,23142,20956,22079,24723,25774,26492,27345,32063,32016,32396,31790,31873,30973,29552,30201,32204,32996,33532,33613,34059,33769,33209,32264,33630,32609,30491,29801,29622,28619,28103,30128,28232,27260,27485,27408
21096,20031,19100,21224,22576,22977,23559,23620,24062,24723,25583,26099,25905,25470,25003,25045,24935,25662,25410,24566,16947,10513,20728,25244,25293,24602,24447,24055,23783,24279,22753,21726,21389,24326,26069,26720,27050,32167,31932,32442,31865,30560,29405,30990,32829,32726,33491,33997,32852,31622,31328,30410,29698,31347,29751,28462,27793,27926,26581,26871,27830,27226,26219,26544,28075
19840,19151,20249,21841,22389,22779,23286,23927,24809,25804,26204,25769,25558,25166,24945,24936,25369,25695,25680,24846,17134,10523,20257,24960,25977,24636,24472,24188,24235,24124,22827,22602,21059,24551,26182,26714,27182,31859,32293,31914,29623,29256,31692,33002,32885,32499,32181,32670,29960,29750,29024,28464,27760,28791,28175,26423,26793,27246,26782,26839,27915,28937,28371,28237,28808
19323,19153,20627,21988,22584,23110,23577,24457,25268,26010,25509,24895,25009,25141,25156,25630,25662,25475,25560,24942,17588,10650,20230,24955,25821,24951,24483,24590,24214,24133,22620,23312,21899,23890,25989,27187,26951,31477,31966,29381,30041,32217,31245,30698,30684,30078,30212,30042,27846,26886,27387,26570,26142,27072,28307,27504,28240,28273,28823,28061,28573,29016,29005,29092,29453
18424,19273,21227,21663,22614,23432,24178,24927,25909,25598,24998,24872,24957,25696,25424,25666,25761,25411,26278,25265,17718,10669,20123,24813,25894,24970,24609,24343,23958,24071,22219,23674,22720,23394,25106,27023,27192,30950,29396,29102,30200,31961,31045,28977,29099,27772,27997,27768,26209,26094,26603,26954,27709,28303,28582,28387,28066,28672,29572,28726,28981,29414,29706,29954,30244
17767,20122,21259,22214,22903,23913,24780,25593,25223,24859,24875,24605,25310,25508,25732,25384,25797,25578,25926,25454,18055,10876,19793,24571,25757,25563,24591,24701,24582,24271,22745,23526,23400,22767,24986,26463,26136,27687,27925,28802,28437,30041,28108,27417,27144,26143,26065,27614,26975,27983,27882,28476,28577,28426,28721,29490,29192,30117,30027,29997,30095,30122,30587,30725,30798
18153,20004,20977,22159,23642,24837,25439,24922,24935,24865,24649,25319,25398,26163,26106,25887,25842,25780,25926,25773,18261,10711,19658,24796,25786,25410,24906,24789,24931,24540,22544,23421,23902,22482,23794,24361,21918,26034,27798,27311,27430,28950,26564,26036,26808,27159,27405,28182,28756,28597,28624,29350,29733,29661,29975,30414,30367,30888,31386,30524,30372,30743,30285,30520,29912
18684,20182,21122,22794,24071,25484,24944,24455,24829,24953,24995,25179,25163,25452,26105,25769,25769,25871,25839,25933,19060,10655,19774,25153,25737,25953,25173,25275,24877,24211,22618,23215,23186,21806,21088,20982,21229,25742,26259,26102,25977,27441,27051,27475,28443,28666,28598,28695,29580,29341,29873,30151,30626,30532,30427,30824,30595,30536,30209,30221,29836,29013,29390,29502,29243
18899,20309,21849,23298,24301,24835,24494,24180,24496,25331,24946,24988,25308,25834,26215,26138,25369,26064,25549,25989,19069,10591,19462,25201,25309,25753,25434,25467,25221,24907,22015,21589,21312,20796,17959,19182,20634,24514,25929,26387,27242,27787,28752,28638,28979,29465,29839,29904,30165,30410,30891,30950,30654,30038,29758,29780,29685,29578,29469,29661,30173,29050,29294,29544,29708
18756,21179,22264,23929,24518,24278,24060,24195,24751,25264,25460,25335,25434,25744,26474,26409,25600,25879,26141,25098,19386,10750,19251,25321,25749,25973,25433,25230,24964,23999,21640,19912,19750,18026,16774,18691,19434,25437,27666,28563,28052,28832,29015,29442,29893,30789,30398,30459,30274,29880,29581,29419,29494,30015,28799,29229,29345,29768,29642,29345,29345,29106,29636,29342,29379
19154,20891,22759,23739,24366,24359,23842,24900,24863,25604,25633,25313,25802,25936,26030,26544,26099,25925,25762,25860,20126,10869,19020,25093,26036,25508,25354,24110,22705,22478,20600,17828,17883,16983,18310,18601,21064,26632,28437,29551,29764,30015,30080,30853,30260,30274,30046,29859,29573,29291,28757,29386,29638,29967,29200,29277,29504,29469,29241,29561,28844,29634,29327,29026,29120
19606,21684,22987,23180,23839,24002,24289,24607,25414,25149,25929,25818,25581,25634,26228,26677,26331,26192,26170,25872,20470,10901,19015,25709,25998,24703,23153,22312,21021,21181,18959,16728,16285,18492,20183,19778,21418,26931,29181,30321,30329,30183,30429,30152,29883,29581,29924,29169,29109,28840,28939,28985,29249,29193,29530,29144,29303,29804,29028,29508,29013,28989,29344,29445,29598
19894,21838,22498,22655,23153,24676,24080,24693,25283,25371,26140,26001,26104,25832,26126,26820,26753,26481,26753,25952,20595,10994,18703,25096,25184,23522,21524,20714,19674,19568,18723,15733,18114,20302,21966,22282,21217,27074,29527,30415,30478,29907,29165,29078,29597,29347,29589,29736,29227,29299,29249,29592,29259,29042,29310,29522,29380,29615,29697,29297,29530,29336,29598,29799,29917
19791,21318,22119,22440,23603,24677,24641,24829,25240,25698,25786,26353,25931,26534,25917,26230,27053,26752,26599,26288,20724,11043,17622,22925,23352,21195,20399,19611,18866,19068,18852,17114,19352,20815,22764,23301,21640,25833,27957,29372,29946,29151,29326,29201,29149,29985,29586,29458,29090,29190,29148,29532,30085,29728,29872,30266,29811,29914,30173,30295,29803,29431,29464,29187,28622
19653,20528,21442,22523,23674,24293,25357,25082,25718,25838,25787,26683,26247,26510,26304,26718,27101,27171,27022,26537,20938,10424,15983,21532,21657,19976,19038,19639,20297,20308,18842,18758,20489,21744,23277,22980,22493,24152,26710,28023,29801,29546,29454,29234,28997,29294,29291,29344,29137,29644,29801,29546,30223,30232,30096,29964,30073,29783,29302,28656,28356,27885,27541,27264,27381
19318,20204,21127,22943,23361,24408,25181,25329,25189,25595,26005,26793,26401,26385,26638,27058,26675,27574,26988,26006,20339,9761,14733,20135,20334,19197,19758,21049,21196,20042,20109,20349,20823,21988,22658,22345,22394,24601,25164,27271,28569,28987,29127,29352,29061,29425,29768,30069,29985,29855,29965,30206,30258,29754,29269,28325,28460,28079,27199,26813,26739,26405,26397,26377,27010
18140,19986,21567,22698,23577,24055,25170,25283,25209,26175,25866,26428,26847,26532,26868,27007,27004,26908,24704,24485,19088,9113,13867,18457,19537,20762,21252,21465,21404,19745,21496,20654,20313,20965,22279,22408,22293,25827,24474,26318,27135,29331,29546,29706,30124,30300,30096,30542,30356,30124,29527,28883,28665,27821,27484,26648,26597,27000,26237,26300,26410,25888,25524,25334,25861
17827,20102,21693,22291,23358,23947,25071,25789,25263,26088,25792,26512,27200,27142,27194,26991,26716,24629,23655,23102,17802,8662,13188,19338,20942,21991,22309,22469,20619,20398,21844,21231,19796,20919,21920,22317,22588,26059,25774,25034,27296,29249,30278,30531,30562,30497,29874,29367,28717,28666,28320,27193,26845,26916,25955,26069,26419,26516,26223,25159,25224,25861,26433,27800,28680
17460,20328,21482,22243,23139,23857,24811,26066,25746,25965,26068,26521,26909,27568,27132,26109,24374,22890,21833,21643,16951,8523,14140,20812,22356,22839,22116,21775,19990,21199,21972,22402,19651,21084,21717,22559,22407,26211,27427,26577,26537,28486,29785,30394,29657,29270,28611,28273,27612,27230,26871,26778,26558,26609,26224,25696,25124,25466,27027,27145,28557,29467,29537,30156,30738
17075,19961,21550,22193,22987,24093,24539,25429,26265,26023,26363,26678,26795,27260,26011,24371,22612,21436,20109,20131,16841,9064,14500,21864,22821,22042,21869,20783,19646,22099,22554,22801,20286,20291,22144,23100,23014,26575,27945,28214,26157,26313,27626,28256,29246,27959,27271,26962,26822,26810,26696,27266,25930,25621,25671,26494,27910,29012,30412,30252,30538,31127,31867,31328,31795
16869,19130,21018,21917,22959,23791,24979,25515,26165,26122,26694,26827,27193,26429,25100,22850,21562,20455,19736,20294,18621,9629,14905,21908,22366,21752,21638,19595,20755,21820,22985,23191,21213,20408,22429,23179,23550,26877,27719,27562,26718,24431,25353,26480,27639,27477,26642,26694,26760,26188,26065,25867,26213,27284,28557,29922,30226,30756,32084,31898,31375,31455,31175,31263,31437
16465,18685,20574,21861,22356,24006,24506,25360,25991,26968,26633,26632,25156,24687,22636,21153,20484,19722,20658,21908,19567,9957,14243,21957,22056,21961,21076,19663,21510,22393,23715,23653,22575,20356,22462,23024,23226,26160,26883,26407,26171,25061,23659,24253,25473,27014,26296,26104,25984,25866,26417,28724,29938,29935,30426,31534,31390,31516,32143,32103,31751,31940,31619,31414,31402
16019,18302,20128,22331,22702,24035,24492,25166,26206,26725,26202,24707,23431,23197,21298,19585,20371,21397,22642,22659,19719,9581,13756,21678,22272,21959,20347,20322,22326,23254,24149,24473,23441,20736,21356,21900,22249,25380,26532,26071,25431,24952,23998,22610,24333,26159,25894,25413,26539,28636,29263,31032,31836,31329,31187,31974,31667,31559,32321,32517,31207,31586,31537,31084,31589
14864,17475,19814,21550,22880,23932,24685,24993,25859,25942,24496,22788,21684,22022,19823,19622,21632,22702,22866,22594,19627,9541,13557,21490,21843,21792,19988,21499,23123,24300,24472,24345,23052,21326,20069,21558,21630,25012,26243,25670,24897,24780,24921,22973,22174,24168,26157,28176,29695,30766,30777,31949,32632,31333,31759,31411,31625,31317,31633,32776,31453,31570,31775,31563,31759
14006,17315,19195,20933,22895,23758,24124,25002,25791,24061,22903,21371,20382,20277,19739,21409,22292,22825,22729,21891,19492,9440,13584,21651,22170,21610,19885,22718,23696,24461,24226,23807,22766,21620,19561,20688,21542,24426,25949,25325,24775,24377,24753,23906,22551,24242,28090,29538,30714,31330,31242,31406,32450,31809,31737,31794,31827,31528,31936,32816,31828,31866,31656,31579,32081
14072,16691,18878,20973,23279,23546,24065,25286,24501,23057,21471,19980,19173,19889,21601,22609,22946,22656,22283,22236,19746,9761,13453,21953,22842,22175,21207,23148,23997,23495,23364,23275,22287,21681,19831,19903,21296,23961,25075,26207,25144,23637,23749,25328,27113,26274,27667,29278,30305,31220,31722,31720,32739,32283,31694,31756,31915,31525,31974,32684,31704,32163,31763,31983,32127
14095,15925,18609,20838,22554,23385,23925,23715,22968,20859,19946,19163,19716,21458,22549,22619,22217,22038,22476,22510,19742,9863,13563,22427,23147,21796,21086,22763,23183,23466,23432,23214,21951,21770,20919,18686,20346,23518,25640,25850,24775,24335,26357,27810,28526,28966,28173,27585,28939,30231,31598,31769,32318,32260,31555,31975,31759,31943,32137,32566,32434,32378,32299,32156,32072
14643,15289,18293,20536,21634,22881,22096,21616,21149,19121,18817,19582,21264,22557,22461,21984,22064,22510,22301,22112,20381,10130,13762,22679,23089,20967,21134,22610,23108,22881,23444,23309,21744,21389,21022,19051,19135,23020,24539,24950,26611,27601,28586,29116,28792,29218,29790,27602,27081,28617,30060,31481,32086,32127,31942,31978,32111,31939,32466,32661,31964,32336,31895,32255,31850
15896,14773,17738,19792,21162,21053,19908,20412,19406,18114,19086,21160,21864,21908,22054,22457,21954,22476,22612,22822,21149,10090,13395,22226,22515,19735,20982,23174,23281,23189,23324,22832,21669,20971,21334,20193,18560,21616,23948,27450,29356,29457,29250,29439,29284,28982,29654,29964,27699,26864,28340,30122,31626,32821,31641,32382,32122,32105,32036,32280,32299,32246,31415,31440,31029
17423,14697,17216,19567,19678,19006,18478,18410,17795,18898,20934,21527,21710,21824,21857,22217,22386,22885,23506,22976,21779,10213,13091,21641,22032,19808,21594,23050,23652,23073,22802,23057,21467,20861,21430,20642,18400,21573,26159,28525,31211,29964,29781,29807,29337,29414,29377,29848,29464,28379,27181,27966,30013,31515,32009,32014,31905,32315,32091,32031,31129,30130,29524,30009,30688
18804,15451,16329,18815,18477,18031,17102,16694,18087,20452,20880,21545,21818,21715,21985,22508,22476,23414,23552,23436,21218,10229,12897,21618,22089,19810,21408,22871,23789,23174,22855,22345,21513,20936,21573,20060,20242,22705,26935,29493,31009,30380,30023,29797,30040,29679,29320,29698,29816,29460,28970,27228,27744,29879,30758,31802,32007,31241,29786,29848,30473,31631,32040,32792,33394
19097,16778,15518,16745,16539,16414,15965,16873,19568,20489,20208,20706,21622,21892,22049,23190,23616,23672,23339,22801,20591,9917,12799,21537,21977,20125,21959,22836,23933,22937,22151,22725,21658,21015,20437,21652,22081,24701,26383,28720,30105,30551,30326,30362,30544,29984,29994,30128,29826,29800,29852,29717,28424,27609,27788,28284,28709,30143,31306,32758,33409,33359,33410,33816,34309
20007,17899,14505,15094,15215,15305,15557,17839,19894,19654,20329,20697,21183,22040,22751,23754,23668,23303,22821,21870,20951,10084,12393,21741,22020,19588,22110,22701,24106,22818,22272,22455,21858,19921,21569,23669,24074,26276,26295,27999,29825,31341,30780,30792,30572,30776,30907,30425,30291,29464,29467,29236,28876,27083,25631,27121,29175,31269,32576,33713,33872,34070,34120,34896,35064
